date,min,max,pm25,q1,q3,stdev,count
2020-08-23,0.5,3.17,1.35,1.12,1.86,0.535,497
2020-08-24,0.2,3.33,0.55,0.4,1.79,0.785,433
2020-08-25,0.2,3.03,0.47,0.4,0.56,0.213,441
2020-08-26,0.2,2.2,0.47,0.4,0.6,0.213,453
2020-08-27,0.1,1.95,0.4,0.3,0.5,0.176,517
2020-08-28,0.2,8.68,0.52,0.4,1.15,0.786,456
2020-08-29,0.2,2.27,1.23,0.8,1.6,0.485,471
2020-08-30,0.3,6.07,1.48,0.73,2.76,1.321,472
2020-08-31,0.1,4.4,0.6,0.3,1.15,0.902,461
2020-09-01,0.3,5.47,1.02,0.7,3.58,1.589,395
2020-09-02,0.6,4.9,1.9,1.5,2.62,0.967,475
2020-09-03,1.48,10.45,5.3,4.03,7.55,2.239,465
2020-09-04,0.7,7.12,2.02,1.3,3.8,1.677,478
2020-09-05,0.35,3.25,1.37,0.98,2.04,0.62,477
2020-09-06,0.2,2.22,0.82,0.6,1.33,0.464,469
2020-09-07,0.08,2.9,0.55,0.35,1,0.677,444
2020-09-08,0.2,2.97,0.73,0.47,1.25,0.631,383
2020-09-09,0.1,4.25,2.37,0.6,3,1.214,402
2020-09-10,0,2.04,0.2,0.13,0.3,0.192,342
2020-09-11,0.13,6.82,0.77,0.5,1.4,0.751,309
2020-09-12,1.1,9.93,3.35,2.8,4.62,1.335,297
2020-09-13,0.5,3.72,1.95,1.25,2.47,0.719,363
2020-09-14,0.43,3.12,2,0.95,2.37,0.722,295
2020-09-15,2.17,7.47,4.34,3.9,4.8,0.892,259
2020-09-16,0.1,0.9,0.2,0.2,0.3,0.169,37
2020-09-17,0.1,1.05,0.4,0.3,0.5,0.154,152
2020-09-18,0.4,2.2,0.8,0.68,1,0.263,326
2020-09-19,0.28,3.3,0.87,0.7,1.14,0.691,317
2020-09-20,0.7,3.27,1.98,1.5,2.38,0.567,236
2020-09-21,1.08,3.95,2.1,1.75,2.8,0.67,223
2020-09-22,0.9,19.39,1.53,1.3,3.1,4.685,342
2020-09-23,3.47,48.53,11.94,4.65,15.58,11.429,448
2020-09-24,5.07,80.03,18.67,9.3,23.55,15.48,464
2020-09-25,1.14,11.6,4.4,2.25,6.19,2.241,349
2020-09-26,8.25,25.12,16.59,13.02,19.54,4.078,274
2020-09-27,5.12,30.77,14.77,13.07,23.85,7.075,231
2020-09-28,4.95,18.35,7.07,5.95,14.69,4.452,273
2020-09-29,1.7,12.48,4.92,3.39,8.68,2.87,264
2020-09-30,1.1,22.3,10.73,3.39,14.34,6.079,397
2020-10-01,2.5,15.55,7.7,4.55,8.94,2.748,312
2020-10-02,7,23.12,14.13,12.57,15.25,3.007,278
2020-10-03,8.25,24.98,15.89,11.05,20.58,4.955,274
2020-10-04,15.77,54.35,23.23,19.12,30.67,6.775,315
2020-10-05,0.25,14.32,2.04,0.8,5.5,3.457,323
2020-10-06,2.45,31.98,4.4,3.5,14.8,9.663,339
2020-10-07,0.88,6.72,3.05,1.98,4.2,1.245,334
2020-10-08,0.68,5.4,1.5,1.14,2.58,1.231,322
2020-10-09,0.4,7.32,1.1,0.8,1.55,1.451,356
2020-10-10,0.45,8.13,1.95,1.5,2.52,1.18,422
2020-10-11,0.4,3.2,0.98,0.77,1.6,0.672,439
2020-10-12,0,1.42,0.3,0.2,0.5,0.24,345
2020-10-13,0.2,1.12,0.6,0.5,0.68,0.147,414
2020-10-14,0.2,2,0.5,0.4,0.6,0.228,402
2020-10-15,0.13,1.27,0.5,0.4,0.6,0.163,425
2020-10-16,0.17,8.07,0.53,0.4,1.87,1.851,436
2020-10-17,0.1,3.6,0.52,0.37,0.8,0.631,439
2020-10-18,0.1,1.1,0.3,0.2,0.47,0.163,442
2020-10-19,0.03,1.7,0.4,0.3,0.5,0.185,433
2020-10-20,0.37,16.43,1.77,0.9,2.99,3.654,445
2020-10-21,9.1,29,19.38,16.89,23.85,4.805,435
2020-10-22,0.3,20.6,2.1,0.9,7.54,5.612,421
2020-10-23,0.05,9.67,1.29,0.5,2.23,1.248,420
2020-10-24,0.65,9.83,3.36,2.29,4.8,1.803,432
2020-10-25,0.5,17.02,5.63,3.24,7.9,3.063,476
2020-10-26,0.98,44.4,5.95,3.45,17.52,11.299,471
2020-10-27,1.05,40.67,4.03,2.29,8.8,10.689,448
2020-10-28,1.63,10.38,3.83,2.83,5.95,2.166,467
2020-10-29,2.4,15.8,6.29,4,9.3,3.031,464
2020-10-30,2.57,16.67,6.93,5.56,9.15,3.306,473
2020-10-31,1.27,23.67,6.06,3.42,7.57,4.515,482
2020-11-01,0.98,20.95,8.48,2.9,14.38,5.821,485
2020-11-02,0.1,19.6,3.57,1.35,6.85,5.132,460
2020-11-03,0.43,2.5,1.09,0.88,1.37,0.391,456
2020-11-04,0.8,5.97,2.17,1.63,2.73,0.973,356
2020-11-05,0.27,2.38,0.9,0.68,1.12,0.341,334
2020-11-06,0.2,2.92,0.7,0.5,1.33,0.584,338
2020-11-07,0.43,11.25,1.7,1.1,3.72,1.834,392
2020-11-08,0.55,573.79,1.33,0.9,2.04,57.276,349
2020-11-09,0.95,7.8,1.95,1.46,4.07,1.836,288
2020-11-10,2.23,10.43,4.03,3.4,5.6,1.952,337
2020-11-11,3.13,15.93,8.18,4.57,13.63,4.224,347
2020-11-12,14.18,35.13,20.5,16.42,26.83,5.851,304
2020-11-13,7.75,23.45,12.45,10,16.07,3.568,313
2020-11-14,2.25,119.28,9.66,5.47,14.18,8.061,338
