date,min,max,pm25,q1,q3,stdev,count
2020-05-10,0.95,4.57,2.15,1.77,3.22,0.952,247
2020-05-11,0.24,1.85,0.68,0.46,1,0.367,349
2020-05-12,0.3,1.5,0.75,0.56,0.9,0.216,473
2020-05-13,0.05,2.4,0.8,0.56,1.2,0.458,467
2020-05-14,0.65,2.18,1.06,0.9,1.41,0.325,452
2020-05-15,0.5,1.62,0.84,0.74,1.02,0.195,526
2020-05-16,0.45,1.7,0.75,0.65,0.85,0.18,330
2020-05-17,0.18,11.24,0.7,0.45,1,0.718,539
2020-05-18,0.15,1.46,0.5,0.36,0.92,0.318,464
2020-05-19,0.42,2.13,0.88,0.65,1.27,0.355,537
2020-05-20,0.48,3.8,0.9,0.74,1.13,0.386,547
2020-05-21,0.57,14.83,1.32,0.89,1.8,0.878,517
2020-05-22,0.65,3.33,1.72,1.48,1.93,0.374,546
2020-05-23,0.8,6.7,1.84,1.4,2.5,1.409,513
2020-05-24,1.17,6.57,2.9,2.13,3.7,1.269,534
2020-05-25,1.2,7.53,2.4,1.8,3.47,1.417,547
2020-05-26,0.63,9.5,1.63,1.2,2.4,0.926,500
2020-05-27,1,8.02,2,1.7,2.4,0.593,516
2020-05-28,0.3,6.37,1,0.67,1.37,0.535,540
2020-05-29,0.47,2.29,0.9,0.8,1.12,0.355,541
2020-05-30,0.1,5.27,0.7,0.5,1,0.478,565
2020-05-31,0.2,2.8,0.63,0.5,0.8,0.297,497
2020-06-01,0.5,3.03,1.07,0.9,1.3,0.4,490
2020-06-02,0.6,9.67,1.37,1.12,1.6,1.034,529
2020-06-03,0.9,4.09,1.53,1.3,1.93,0.624,457
2020-06-04,1.1,4.87,2.5,2,3.09,0.869,532
2020-06-05,1.7,5.77,3.3,2.77,3.87,0.741,448
2020-06-06,0.4,5.9,1.27,0.9,2.06,0.865,486
2020-06-07,0.6,2.23,1.2,1,1.43,0.296,537
2020-06-08,0.7,3.8,1.3,1.12,1.83,0.54,530
2020-06-09,0.5,8.52,1.4,1.12,1.98,0.642,491
2020-06-10,0.4,1.97,0.77,0.7,0.9,0.172,524
2020-06-11,0.4,1.63,0.8,0.7,0.97,0.199,559
2020-06-12,0.7,6.73,1.58,1.4,1.8,0.425,573
2020-06-13,0.7,3.43,1.37,1.1,1.7,0.423,545
2020-06-14,0.6,3.73,1.4,1.1,1.9,0.52,344
2020-06-15,0.9,3.8,1.57,1.3,1.9,0.432,563
2020-06-16,1.4,13.5,2.77,2.1,3.8,2.279,570
2020-06-17,1.33,9.07,4.37,3.27,5.9,1.664,547
2020-06-18,1.3,6.97,2.85,2.13,3.7,1.058,510
2020-06-19,1.8,7.73,3.13,2.47,4.48,1.311,484
2020-06-20,1.14,8.69,3.9,3.1,6.1,1.952,578
2020-06-21,0.9,5.6,1.7,1.43,2.02,0.971,578
2020-06-22,1.17,6.67,1.8,1.6,2.1,0.462,561
