date,min,max,pm25,q1,q3,stdev,count
2022-04-06,0.2,110.37,0.7,0.5,1,5.442,573
2022-04-07,0.3,40.43,1,0.8,1.5,2.528,573
2022-04-08,0.2,107.3,0.9,0.67,1.7,6.064,574
2022-04-09,0.4,77.47,0.8,0.7,0.97,4.329,559
2022-04-10,0.1,102.17,0.5,0.4,0.62,4.921,576
2022-04-11,0.3,233.13,0.8,0.6,1.1,12.766,571
2022-04-12,0.3,121.27,1.07,0.8,1.33,6.684,578
2022-04-13,0.4,80.87,1.1,0.9,1.37,4.203,572
2022-04-14,0.7,35.33,4.76,3.3,6.1,2.477,571
2022-04-15,0.2,8.55,0.6,0.4,1.09,0.821,577
2022-04-16,0.1,4.23,0.6,0.5,0.73,0.297,576
2022-04-17,0.3,15.17,0.82,0.56,1.2,0.953,573
2022-04-18,0.5,50.33,1.57,1.2,1.97,2.36,572
2022-04-19,0.5,4.73,1,0.8,1.2,0.398,571
2022-04-20,0.8,14.47,1.5,1.23,1.73,0.829,574
2022-04-21,0.52,3.4,1.2,1,1.3,0.288,569
2022-04-22,0.5,2.6,1.01,0.83,1.4,0.367,572
2022-04-23,0.4,3.85,1,0.83,1.3,0.393,572
2022-04-24,0.4,3.93,1.44,1,2.27,0.828,578
2022-04-25,0.8,16.17,1.63,1.35,2,1.099,549
2022-04-26,0.25,4.47,0.6,0.5,0.8,0.403,521
2022-04-27,0.3,21.77,0.7,0.6,1,1.296,467
2022-04-28,0.22,18.35,0.7,0.5,1.1,1.837,286
2022-04-29,0.2,24.83,0.7,0.55,0.9,1.461,571
2022-04-30,0.3,30.02,1,0.77,2.43,3.13,574
2022-05-01,0.28,50.63,0.8,0.6,1.52,2.845,556
2022-05-02,0.1,43.4,0.97,0.77,1.13,3.593,541
2022-05-03,0.17,18.1,0.75,0.6,0.92,1.141,560
2022-05-04,0.3,37.6,1.09,0.75,1.45,2.715,574
2022-05-05,1,43.03,2,1.7,2.4,3.989,565
2022-05-06,1.02,49.37,2.13,1.7,2.6,3.458,572
2022-05-07,0.56,31,1.4,0.98,3.97,2.695,574
2022-05-08,0.3,27.07,0.7,0.6,0.82,1.467,572
2022-05-09,0.5,54.67,1.23,1,1.67,3.828,562
2022-05-10,0.8,44.7,2.45,1.57,4.47,4.952,556
2022-05-11,1,104.47,2.29,1.63,3,8.375,543
2022-05-12,0.22,34.97,1.1,0.7,2.02,2.425,554
2022-05-13,0.4,3.2,1.27,0.8,1.6,0.463,563
2022-05-14,0.28,45.9,1.07,0.7,1.33,2.914,569
2022-05-15,0.1,40.86,0.4,0.3,0.6,3.252,566
2022-05-16,0.2,40.7,0.7,0.53,0.85,3.033,567
2022-05-17,0.3,37.86,0.8,0.6,1,2.795,562
2022-05-18,0.56,71.93,1.04,0.9,1.25,4.423,566
2022-05-19,0.68,53.8,1.6,1.3,2,3.5,567
2022-05-20,1,30.08,2.7,1.88,3.63,1.627,564
2022-05-21,0.8,6.4,1.6,1.4,1.8,0.365,560
2022-05-22,0.9,6.47,1.6,1.4,1.9,0.44,566
2022-05-23,0.9,18.92,1.5,1.3,1.73,0.977,560
2022-05-24,1.14,37.72,1.98,1.65,2.57,2.029,562
2022-05-25,0.4,15.38,2.13,1.15,3.64,1.959,560
2022-05-26,0.38,3.2,0.8,0.7,1,0.292,560
2022-05-27,0.1,2.5,0.7,0.5,1,0.433,561
2022-05-28,0.3,3.9,1.6,0.85,2.06,0.832,564
2022-05-29,0.4,6.87,0.8,0.67,1,0.453,539
2022-05-30,0.2,8.6,1.02,0.7,1.37,0.779,514
2022-05-31,1.3,33.54,3.6,2.56,4.7,3.457,532
2022-06-01,0.55,53.03,1.75,1.2,2.5,3.012,532
2022-06-02,1.2,54.8,2.9,2.45,3.7,4.488,421
2022-06-03,0.8,32.17,3.05,2.4,4.2,3.044,469
2022-06-04,0.63,34.17,1.7,1.33,2,2.648,515
